"","Location","Date","temp"
"52769","Oregon","198211","34.4"
"52770","Oregon","198212","31.7"
"52771","Oregon","198301","35.8"
"52772","Oregon","198302","38.3"
"52773","Oregon","198303","41"
"52774","Oregon","198304","41.8"
"52775","Oregon","198305","51.9"
"52776","Oregon","198306","55.8"
"52777","Oregon","198307","61.2"
"52778","Oregon","198308","65.3"
"52779","Oregon","198309","55.8"
"52780","Oregon","198310","49"
"52781","Oregon","198311","39.5"
"52782","Oregon","198312","27.9"
"52783","Oregon","198401","30.6"
"52784","Oregon","198402","34.4"
"52785","Oregon","198403","40.7"
"52786","Oregon","198404","41.4"
"52787","Oregon","198405","49.6"
"52788","Oregon","198406","54.7"
"52789","Oregon","198407","65.8"
"52790","Oregon","198408","65.2"
"52791","Oregon","198409","56.2"
"52792","Oregon","198410","44.2"
"52793","Oregon","198411","37.2"
"52794","Oregon","198412","27.7"
"52795","Oregon","198501","27.3"
"52796","Oregon","198502","30.5"
"52797","Oregon","198503","35.6"
"52798","Oregon","198504","47.1"
"52799","Oregon","198505","51.3"
"52800","Oregon","198506","59.4"
"52801","Oregon","198507","69.2"
"52802","Oregon","198508","62.2"
"52803","Oregon","198509","52.1"
"52804","Oregon","198510","45.8"
"52805","Oregon","198511","28.5"
"52806","Oregon","198512","25.9"
"52807","Oregon","198601","35.6"
"52808","Oregon","198602","37.6"
"52809","Oregon","198603","43.9"
"52810","Oregon","198604","43.1"
"52811","Oregon","198605","51.3"
"52812","Oregon","198606","62.4"
"52813","Oregon","198607","61.2"
"52814","Oregon","198608","68.3"
"52815","Oregon","198609","52.6"
"52816","Oregon","198610","49.6"
"52817","Oregon","198611","39.5"
"52818","Oregon","198612","32.4"
"52819","Oregon","198701","29.8"
"52820","Oregon","198702","36.2"
"52821","Oregon","198703","40.1"
"52822","Oregon","198704","49.2"
"52823","Oregon","198705","54"
"52824","Oregon","198706","61"
"52825","Oregon","198707","61.8"
"52826","Oregon","198708","64.4"
"52827","Oregon","198709","60.6"
"52828","Oregon","198710","52.9"
"52829","Oregon","198711","39.2"
"52830","Oregon","198712","31"
"52831","Oregon","198801","30"
"52832","Oregon","198802","37.5"
"52833","Oregon","198803","39.5"
"52834","Oregon","198804","46.2"
"52835","Oregon","198805","50.1"
"52836","Oregon","198806","58.4"
"52837","Oregon","198807","66.3"
"52838","Oregon","198808","64.4"
"52839","Oregon","198809","58.1"
"52840","Oregon","198810","55.4"
"52841","Oregon","198811","37.8"
"52842","Oregon","198812","31.4"
"52843","Oregon","198901","30.4"
"52844","Oregon","198902","25.8"
"52845","Oregon","198903","38.8"
"52846","Oregon","198904","48.2"
"52847","Oregon","198905","49.8"
"52848","Oregon","198906","59.6"
"52849","Oregon","198907","64"
"52850","Oregon","198908","61.6"
"52851","Oregon","198909","58.2"
"52852","Oregon","198910","47.4"
"52853","Oregon","198911","39.9"
"52854","Oregon","198912","34.6"
"52855","Oregon","199001","34.2"
"52856","Oregon","199002","32.6"
"52857","Oregon","199003","41"
"52858","Oregon","199004","49.2"
"52859","Oregon","199005","48.9"
"52860","Oregon","199006","57.9"
"52861","Oregon","199007","67.4"
"52862","Oregon","199008","65.3"
"52863","Oregon","199009","62.4"
"52864","Oregon","199010","46.7"
"52865","Oregon","199011","38.9"
"52866","Oregon","199012","24.4"
"52867","Oregon","199101","31.6"
"52868","Oregon","199102","41.6"
"52869","Oregon","199103","37"
"52870","Oregon","199104","42.2"
"52871","Oregon","199105","47.3"
"52872","Oregon","199106","53.9"
"52873","Oregon","199107","66.3"
"52874","Oregon","199108","66.5"
"52875","Oregon","199109","61.6"
"52876","Oregon","199110","50"
"52877","Oregon","199111","39"
"52878","Oregon","199112","34.3"
"52879","Oregon","199201","35"
"52880","Oregon","199202","40.9"
"52881","Oregon","199203","44.6"
"52882","Oregon","199204","48.1"
"52883","Oregon","199205","57.8"
"52884","Oregon","199206","61.8"
"52885","Oregon","199207","64.4"
"52886","Oregon","199208","66.5"
"52887","Oregon","199209","57.9"
"52888","Oregon","199210","50.6"
"52889","Oregon","199211","36.8"
"52890","Oregon","199212","28.8"
"52891","Oregon","199301","26.2"
"52892","Oregon","199302","29.4"
"52893","Oregon","199303","40.9"
"52894","Oregon","199304","43.2"
"52895","Oregon","199305","54.5"
"52896","Oregon","199306","55.4"
"52897","Oregon","199307","57.6"
"52898","Oregon","199308","61.8"
"52899","Oregon","199309","59.1"
"52900","Oregon","199310","50.6"
"52901","Oregon","199311","33.6"
"52902","Oregon","199312","33.3"
"52903","Oregon","199401","36.5"
"52904","Oregon","199402","33.1"
"52905","Oregon","199403","42.3"
"52906","Oregon","199404","46.6"
"52907","Oregon","199405","53.4"
"52908","Oregon","199406","57.6"
"52909","Oregon","199407","68.1"
"52910","Oregon","199408","65.4"
"52911","Oregon","199409","61.3"
"52912","Oregon","199410","46.9"
"52913","Oregon","199411","31.7"
"52914","Oregon","199412","31.3"
"52915","Oregon","199501","35.1"
"52916","Oregon","199502","40.9"
"52917","Oregon","199503","38.9"
"52918","Oregon","199504","42.6"
"52919","Oregon","199505","51.6"
"52920","Oregon","199506","56.2"
"52921","Oregon","199507","64.5"
"52922","Oregon","199508","62"
"52923","Oregon","199509","60.6"
"52924","Oregon","199510","47"
"52925","Oregon","199511","43.3"
"52926","Oregon","199512","34.2"
"52927","Oregon","199601","33.2"
"52928","Oregon","199602","35.1"
"52929","Oregon","199603","40.6"
"52930","Oregon","199604","45.3"
"52931","Oregon","199605","48.3"
"52932","Oregon","199606","57.8"
"52933","Oregon","199607","68.2"
"52934","Oregon","199608","66"
"52935","Oregon","199609","55.9"
"52936","Oregon","199610","47.7"
"52937","Oregon","199611","39.6"
"52938","Oregon","199612","34"
"52939","Oregon","199701","32.7"
"52940","Oregon","199702","35.1"
"52941","Oregon","199703","40.7"
"52942","Oregon","199704","43"
"52943","Oregon","199705","55.7"
"52944","Oregon","199706","56.6"
"52945","Oregon","199707","64"
"52946","Oregon","199708","66.2"
"52947","Oregon","199709","59.1"
"52948","Oregon","199710","46.9"
"52949","Oregon","199711","40.8"
"52950","Oregon","199712","32.3"
"52951","Oregon","199801","35.4"
"52952","Oregon","199802","35.8"
"52953","Oregon","199803","39.9"
"52954","Oregon","199804","44.2"
"52955","Oregon","199805","48.1"
"52956","Oregon","199806","56.6"
"52957","Oregon","199807","68.8"
"52958","Oregon","199808","67.5"
"52959","Oregon","199809","62"
"52960","Oregon","199810","46.8"
"52961","Oregon","199811","38.5"
"52962","Oregon","199812","30.1"
"52963","Oregon","199901","34.5"
"52964","Oregon","199902","33.3"
"52965","Oregon","199903","37.4"
"52966","Oregon","199904","42"
"52967","Oregon","199905","48.1"
"52968","Oregon","199906","56.3"
"52969","Oregon","199907","63.5"
"52970","Oregon","199908","64.9"
"52971","Oregon","199909","58.6"
"52972","Oregon","199910","50.3"
"52973","Oregon","199911","43.1"
"52974","Oregon","199912","34.3"
"52975","Oregon","200001","32.4"
"52976","Oregon","200002","37.3"
"52977","Oregon","200003","38.6"
"52978","Oregon","200004","47.8"
"52979","Oregon","200005","51.2"
"52980","Oregon","200006","60.2"
"52981","Oregon","200007","64.7"
"52982","Oregon","200008","65.4"
"52983","Oregon","200009","57.2"
"52984","Oregon","200010","47.5"
"52985","Oregon","200011","33.8"
"52986","Oregon","200012","33.5"
"52987","Oregon","200101","32.1"
"52988","Oregon","200102","33.1"
"52989","Oregon","200103","41.3"
"52990","Oregon","200104","41.8"
"52991","Oregon","200105","55"
"52992","Oregon","200106","56.5"
"52993","Oregon","200107","64.4"
"52994","Oregon","200108","67.6"
"52995","Oregon","200109","60.8"
"52996","Oregon","200110","49"
"52997","Oregon","200111","40"
"52998","Oregon","200112","31.8"
"52999","Oregon","200201","31.8"
"53000","Oregon","200202","35.4"
"53001","Oregon","200203","37"
"53002","Oregon","200204","45"
"53003","Oregon","200205","50.2"
"53004","Oregon","200206","59.9"
"53005","Oregon","200207","68.6"
"53006","Oregon","200208","63.2"
"53007","Oregon","200209","58.8"
"53008","Oregon","200210","46.5"
"53009","Oregon","200211","40.7"
"53010","Oregon","200212","35.4"
"53011","Oregon","200301","39"
"53012","Oregon","200302","35"
"53013","Oregon","200303","41.5"
"53014","Oregon","200304","41.8"
"53015","Oregon","200305","51.2"
"53016","Oregon","200306","61.2"
"53017","Oregon","200307","70.1"
"53018","Oregon","200308","66.6"
"53019","Oregon","200309","61"
"53020","Oregon","200310","52.1"
"53021","Oregon","200311","34.9"
"53022","Oregon","200312","34.1"
"53023","Oregon","200401","32"
"53024","Oregon","200402","34.8"
"53025","Oregon","200403","44.2"
"53026","Oregon","200404","47.2"
"53027","Oregon","200405","51"
"53028","Oregon","200406","59.5"
"53029","Oregon","200407","67.7"
"53030","Oregon","200408","66.6"
"53031","Oregon","200409","56.3"
"53032","Oregon","200410","48.3"
"53033","Oregon","200411","38.3"
"53034","Oregon","200412","35.5"
"53035","Oregon","200501","33.8"
"53036","Oregon","200502","36.6"
"53037","Oregon","200503","42.3"
"53038","Oregon","200504","44"
"53039","Oregon","200505","52.1"
"53040","Oregon","200506","55"
"53041","Oregon","200507","67.4"
"53042","Oregon","200508","66.9"
"53043","Oregon","200509","56.3"
"53044","Oregon","200510","48.9"
"53045","Oregon","200511","37.5"
"53046","Oregon","200512","31.7"
"53047","Oregon","200601","35"
"53048","Oregon","200602","33.8"
"53049","Oregon","200603","36.4"
"53050","Oregon","200604","44.6"
"53051","Oregon","200605","53.2"
"53052","Oregon","200606","60.9"
"53053","Oregon","200607","69.3"
"53054","Oregon","200608","64.3"
"53055","Oregon","200609","59.1"
"53056","Oregon","200610","47.6"
"53057","Oregon","200611","38.3"
"53058","Oregon","200612","32.9"
"53059","Oregon","200701","30.2"
"53060","Oregon","200702","36.5"
"53061","Oregon","200703","43.5"
"53062","Oregon","200704","44.7"
"53063","Oregon","200705","53.1"
"53064","Oregon","200706","58.6"
"53065","Oregon","200707","69.6"
"53066","Oregon","200708","64.8"
"53067","Oregon","200709","56.6"
"53068","Oregon","200710","46.2"
"53069","Oregon","200711","39.1"
"53070","Oregon","200712","30.5"
"53071","Oregon","200801","28.5"
"53072","Oregon","200802","35.8"
"53073","Oregon","200803","36.5"
"53074","Oregon","200804","40.3"
"53075","Oregon","200805","51.6"
"53076","Oregon","200806","56.6"
"53077","Oregon","200807","66.3"
"53078","Oregon","200808","65.2"
"53079","Oregon","200809","59.4"
"53080","Oregon","200810","48.8"
"53081","Oregon","200811","42.4"
"53082","Oregon","200812","30.2"
"53083","Oregon","200901","34.2"
"53084","Oregon","200902","35"
"53085","Oregon","200903","36.4"
"53086","Oregon","200904","43.4"
"53087","Oregon","200905","53.2"
"53088","Oregon","200906","58.4"
"53089","Oregon","200907","68"
"53090","Oregon","200908","65.3"
"53091","Oregon","200909","61.4"
"53092","Oregon","200910","45.1"
"53093","Oregon","200911","38.2"
"53094","Oregon","200912","28.5"
"53095","Oregon","201001","36.9"
"53096","Oregon","201002","37.6"
"53097","Oregon","201003","39.5"
"53098","Oregon","201004","42"
"53099","Oregon","201005","46.4"
"53100","Oregon","201006","55.6"
"53101","Oregon","201007","65.3"
"53102","Oregon","201008","63.5"
"53103","Oregon","201009","58.5"
"53104","Oregon","201010","50"
"53105","Oregon","201011","36.7"
"53106","Oregon","201012","33.4"
"53107","Oregon","201101","33.9"
"53108","Oregon","201102","32.6"
"53109","Oregon","201103","37.9"
"53110","Oregon","201104","39.5"
"53111","Oregon","201105","46.5"
"53112","Oregon","201106","54.9"
"53113","Oregon","201107","62.7"
"53114","Oregon","201108","66.1"
"53115","Oregon","201109","62.6"
"53116","Oregon","201110","49"
"53117","Oregon","201111","37"
"53118","Oregon","201112","32.6"
"53119","Oregon","201201","34.4"
"53120","Oregon","201202","34.6"
"53121","Oregon","201203","38.3"
"53122","Oregon","201204","45.9"
"53123","Oregon","201205","50.8"
"53124","Oregon","201206","55.5"
"53125","Oregon","201207","66.3"
"53126","Oregon","201208","67.7"
"53127","Oregon","201209","61.8"
"53128","Oregon","201210","48.8"
"53129","Oregon","201211","40.6"
"53130","Oregon","201212","31.5"
"53131","Oregon","201301","29.7"
"53132","Oregon","201302","35.1"
"53133","Oregon","201303","40.9"
"53134","Oregon","201304","44.6"
"53135","Oregon","201305","52.5"
"53136","Oregon","201306","59.4"
"53137","Oregon","201307","69.4"
"53138","Oregon","201308","66.5"
"53139","Oregon","201309","58.3"
"53140","Oregon","201310","46.2"
"53141","Oregon","201311","39.4"
"53142","Oregon","201312","29.7"
"53143","Oregon","201401","36.7"
"53144","Oregon","201402","35.3"
"53145","Oregon","201403","41.8"
"53146","Oregon","201404","45.8"
"53147","Oregon","201405","53.3"
"53148","Oregon","201406","58.1"
"53149","Oregon","201407","70"
"53150","Oregon","201408","66.6"
"53151","Oregon","201409","60.8"
"53152","Oregon","201410","52.9"
"53153","Oregon","201411","38.2"
"53154","Oregon","201412","36"
"53155","Oregon","201501","38.1"
"53156","Oregon","201502","41.7"
"53157","Oregon","201503","45.7"
"53158","Oregon","201504","44.7"
"53159","Oregon","201505","53.5"
"53160","Oregon","201506","65.6"
"53161","Oregon","201507","67.5"
"53162","Oregon","201508","66.9"
"53163","Oregon","201509","58.1"
"53164","Oregon","201510","54.3"
"53165","Oregon","201511","35.8"
"53166","Oregon","201512","32.4"
"53167","Oregon","201601","33.1"
"53168","Oregon","201602","40.2"
"53169","Oregon","201603","41.2"
"53170","Oregon","201604","50.1"
"53171","Oregon","201605","53.2"
"53172","Oregon","201606","60.5"
"53173","Oregon","201607","64.4"
"53174","Oregon","201608","66.7"
"53175","Oregon","201609","57.1"
"53176","Oregon","201610","48.1"
"53177","Oregon","201611","43.2"
"53178","Oregon","201612","27.4"
"53179","Oregon","201701","26.7"
"53180","Oregon","201702","34.8"
"53181","Oregon","201703","41.6"
"53182","Oregon","201704","42.9"
"53183","Oregon","201705","52.9"
"53184","Oregon","201706","59.9"
"53185","Oregon","201707","69.2"
"53186","Oregon","201708","69.6"
"53187","Oregon","201709","59.6"
"53188","Oregon","201710","47"
"53189","Oregon","201711","39.3"
"53190","Oregon","201712","32.9"
"53191","Oregon","201801","37.5"
"53192","Oregon","201802","33.2"
"53193","Oregon","201803","38.4"
"53194","Oregon","201804","45"
"53195","Oregon","201805","55.4"
"53196","Oregon","201806","58.5"
"53197","Oregon","201807","69"
"53198","Oregon","201808","66.5"
"53199","Oregon","201809","57.4"
"53200","Oregon","201810","48.8"
"53201","Oregon","201811","39.3"
"53202","Oregon","201812","32.3"
"53203","Oregon","201901","35.3"
"53204","Oregon","201902","28.8"
"53205","Oregon","201903","37.3"
"53206","Oregon","201904","46.1"
"53207","Oregon","201905","52.7"
"53208","Oregon","201906","59"
"53209","Oregon","201907","64.9"
"53210","Oregon","201908","67.1"
"53211","Oregon","201909","56.6"
"53212","Oregon","201910","43.2"
"53213","Oregon","201911","40.5"
"53214","Oregon","201912","34.2"
"53215","Oregon","202001","34.9"
"53216","Oregon","202002","35.8"
"53217","Oregon","202003","38.8"
"53218","Oregon","202004","46.3"
"53219","Oregon","202005","52.6"
"53220","Oregon","202006","57.9"
"53221","Oregon","202007","66"
"53222","Oregon","202008","67.2"
"53223","Oregon","202009","62.7"
"53224","Oregon","202010","51.3"
"53225","Oregon","202011","38.3"
"53226","Oregon","202012","34.2"
"53227","Oregon","202101","34.8"
"53228","Oregon","202102","33.5"
"53229","Oregon","202103","39"
"53230","Oregon","202104","46.6"
"53231","Oregon","202105","52.1"
"53232","Oregon","202106","65.3"
"53233","Oregon","202107","71.5"
"53234","Oregon","202108","66.4"
"53235","Oregon","202109","59.4"
"53236","Pennsylvania","189501","20.7"
"53237","Pennsylvania","189502","17"
"53238","Pennsylvania","189503","31.3"
"53239","Pennsylvania","189504","46.9"
"53240","Pennsylvania","189505","58.8"
"53241","Pennsylvania","189506","69.2"
"53242","Pennsylvania","189507","66.8"
"53243","Pennsylvania","189508","69.2"
"53244","Pennsylvania","189509","64.8"
"53245","Pennsylvania","189510","44.3"
"53246","Pennsylvania","189511","39.6"
"53247","Pennsylvania","189512","31.2"
"53248","Pennsylvania","189601","24.7"
"53249","Pennsylvania","189602","26.6"
"53250","Pennsylvania","189603","27.8"
"53251","Pennsylvania","189604","51"
"53252","Pennsylvania","189605","63.5"
"53253","Pennsylvania","189606","65.2"
"53254","Pennsylvania","189607","70.5"
"53255","Pennsylvania","189608","68.7"
"53256","Pennsylvania","189609","60.5"
"53257","Pennsylvania","189610","46.3"
"53258","Pennsylvania","189611","43.4"
"53259","Pennsylvania","189612","28.2"
"53260","Pennsylvania","189701","23.2"
"53261","Pennsylvania","189702","27.9"
